"","x"
"354",1.54854103943682
"355",0.353776683661964
"356",0.788581530009193
"357",1.06133470130072
"358",0.0767881462970038
"359",-0.419745800315585
"360",-3.31823389677362
"361",0.264026724517171
"362",-0.347693798955643
"363",-0.990153882163693
"364",-1.27092148291651
"365",1.09995781266648
"366",-0.556995263356357
"367",-0.288129437200105
"368",0.852477654617996
"369",2.16325442352987
"370",0.204753228307283
"371",-0.630632109895847
"372",-0.592289873841944
"373",0.773806193910934
"374",-0.0203513692980653
"375",0.408922196731446
"376",0.8023278474822
"377",-0.520189486463105
"378",2.66603225148973
"379",-0.224304625914235
"380",-0.883550948943451
"381",1.54820570805291
"382",0.166788167328749
"383",-0.0923546522356925
"384",-0.831300223013743
"385",0.480050048575572
"386",-0.758895594402481
"387",0.00567886638013694
"388",-0.393439427630568
"389",0.548112313069312
"390",0.436888898381481
"391",0.145558949327247
"392",4.9116478396073
"393",0.145316545075806
"394",-1.30245240298051
"395",-0.463399774575134
"396",-0.941951778811025
"397",2.70009748326967
"398",0.78558571897654
"399",0.54846616271405
"400",-0.501855143753948
"401",0.503618760082692
"402",2.72328447131371
"403",-0.746796149314007
"404",5.51503776926084
"405",-1.53128983955522
"406",-0.478347596358316
"407",1.52493803159433
"408",-2.1167708635122
"409",0.413308001591812
"410",0.38256962817822
"411",-0.800775207965032
"412",3.62040200512559
"413",-0.0641390423142564
"414",-0.134426710808422
"415",1.06491651282423
"416",0.221763241528967
"417",1.25644267539027
"418",1.89486074030404
"419",3.29125379838535
"420",0.439674426171376
"421",-0.424387667914737
"422",-2.45280902981691
"423",1.1936835134931
"424",-0.319052512955182
"425",-0.110463002158637
"426",4.2587312712381
"427",-1.70859155294406
"428",2.09658853757799
"429",0.00918040029734484
"430",0.751724779418113
"431",1.25047367782155
"432",-0.959407158192579
"433",0.520444021953208
"434",-1.42441788271963
"435",-0.27821930129017
"436",0.201591971692929
"437",-1.00835598313999
"438",-0.25881527454532
"439",-0.307472180088583
"440",0.636019271884004
"441",-1.86197003355016
"442",-0.24869594467335
"443",-1.79117900611352
"444",-1.07763544342062
"445",-0.895190032678658
"446",-1.18948893971863
"447",0.577937155524711
"448",-0.764846424217142
"449",2.49697025123068
"450",1.27895980691959
"451",-1.3184076230036
"452",-0.646796495870721
"453",-0.985287920409506
"454",0.219366284808161
"455",-0.487191930832931
"456",-0.855476614273954
"457",0.701416277076476
"458",1.03433929615538
"459",-2.81938865656287
"460",1.67742777079582
"461",-0.223295349923731
"462",-1.19503361967413
"463",-0.775556026361588
"464",0.509533991760155
"465",-0.301994671304354
"466",0.707998131675983
"467",0.584819929964543
"468",-0.22209776777677
"469",0.52042684161427
"470",0.2171641906822
"471",-1.11351186335128
"472",-1.11367338420591
"473",0.285401407170292
"474",-0.41251790563738
"475",-0.398001150233912
"476",0.047092854438283
"477",-1.3598208372348
"478",-0.870878039783913
"479",-0.36191978924721
"480",3.28333229458559
"481",1.18685100420351
"482",-0.55816210708262
"483",-0.585453135004263
"484",0.732058333695114
"485",-0.929194018989744
"486",-0.344780793140718
"487",1.10419052537037
"488",1.35808304921009
"489",-3.10522443946713
"490",-0.185581164294013
"491",0.32655119936837
"492",-0.138433372785942
"493",0.966317469757813
"494",1.72635080534857
"495",-4.02042460570653
"496",-0.148403914400727
"497",1.62281140902231
"498",1.80301374602512
"499",0.870393462603581
"500",-1.88170299973232
"501",-0.186721395720813
"502",1.06008912721393
"503",0.29297234001903
"504",0.507526550156786
"505",0.324758344056101
"506",1.67558731073621
"507",2.03942432077441
"508",0.073745950794908
"509",0.355489663926618
"510",-0.441349005043611
"511",0.579269069855849
"512",-0.859818309524694
"513",-0.84320768770784
"514",-1.8586116279248
"515",0.538554716526891
"516",0.500637166521388
"517",-1.42440717341342
"518",-1.10391695680706
"519",-1.74231998944921
"520",1.44695573865063
"521",1.49559322843201
"522",0.442018301530923
"523",1.18789532150846
"524",-1.15937146130912
"525",-0.0625235104752558
"526",-3.57821224405964
"527",-2.78739782905487
"528",0.732101237089686
"529",-1.81128534791363
"530",1.11713184673545
"531",-0.404103298774933
"532",-0.150716097064035
"533",-0.540881266104441
"534",0.268909395944378
"535",-0.757998018491004
"536",-0.248924039953288
"537",0.066866848891244
"538",-0.87689877228873
"539",-0.317320204215233
"540",1.10995717629964
"541",-0.561517444704402
"542",-0.146389518778663
"543",0.0833918185826437
"544",-1.1910708628162
"545",0.080176739566361
"546",0.643921934399582
"547",2.43846540809535
"548",-0.0250535938065785
"549",-0.0494065675596108
"550",-0.360875759887602
"551",0.285432591496584
"552",-0.921681221788756
"553",-1.38535629267332
"554",0.109170390651029
"555",2.95691892609619
"556",0.00177033254587021
"557",1.23573418361829
"558",-0.564890396935598
"559",0.246070384087489
"560",-0.496504668205327
"561",1.09493423853875
"562",0.654559323210629
"563",-1.05893613982718
"564",-0.0952779335666628
"565",1.16137903991309
"566",1.66406055877269
"567",1.94366700223574
"568",-1.24354063556519
"569",0.179980238418904
"570",3.30926791434457
"571",0.512445553949846
"572",0.973204138321252
"573",-0.101431587413956
"574",-0.274795435829856
"575",-0.32634560039771
"576",0.460994014936868
"577",0.0622382058882932
"578",0.830483390948671
"579",-1.47923891974119
"580",0.0859066101832335
"581",0.178151667043334
"582",0.453184952327627
"583",-1.83532869612283
"584",0.121265332051808
"585",0.499391244704938
"586",-0.0233190007001523
"587",1.51011420118748
"588",0.609906323210679
"589",-0.49375788068565
"590",3.08689092198894
"591",2.47164659305435
"592",-0.274539218761915
"593",-0.387515414636115
"594",-1.85305291553658
"595",0.678765011595791
"596",0.155716342993608
"597",0.351498187244261
"598",2.32712901072005
"599",-0.703391302511677
"600",2.17872065786648
"601",-0.287695858242574
"602",-0.352557940670253
"603",1.33277636779337
"604",0.279737861830743
"605",0.197817346751572
"606",1.3942509368587
"607",-1.51930612242047
"608",-0.0492657081839151
"609",-0.0169105799499081
"610",-0.949330889473884
"611",-1.8402112131526
"612",-0.857844542425429
"613",-0.947341978687659
"614",-1.46286848388115
"615",0.499059772310291
"616",1.47638483509981
"617",-1.68368691794513
"618",-0.231666891109194
"619",0.871906244868573
"620",3.93100073892755
"621",-1.99116067466931
"622",0.192965611041265
"623",-0.94651149349544
"624",0.374835685020196
"625",-2.77516052943909
"626",0.434222159141358
"627",0.40026137138489
"628",-1.46403614221739
"629",-0.803918216279698
"630",1.77230707715352
"631",0.924341663432404
"632",0.86381502242215
"633",0.400740284139671
"634",-0.700885076435878
"635",0.802233410985474
"636",0.254069540620804
"637",0.129353087636584
"638",-0.186045176893193
"639",-1.34931404331926
"640",-2.08831849070586
"641",0.446496282251415
"642",0.661608543113109
"643",-2.80754448793509
"644",0.655216552797678
"645",-0.484633160335863
"646",0.482806545409185
"647",1.9437913847458
"648",0.303240848613602
"649",1.11677873060081
"650",-1.15601513774619
"651",2.07398402695755
"652",0.389690392816487
"653",0.840639701041263
"654",2.03534080809488
"655",0.327364408550421
"656",-0.318470563191146
"657",-0.113969702695852
"658",0.535263989526736
"659",0.0139461450878848
"660",1.1456349925368
"661",-1.57443252760933
"662",-1.92690560425991
"663",0.184439860350801
"664",1.13219943963701
"665",1.15855759259768
"666",-1.24110009890802
"667",0.20217434946641
"668",-1.37408778624231
"669",0.0164565652618437
"670",-0.478629157582794
"671",-0.932622137945729
"672",-0.145220654185288
"673",1.80431175916654
"674",0.521423723203737
"675",0.71761155722685
"676",0.518650548996225
"677",1.19441648391184
"678",-0.111857200587394
"679",-0.098923129080971
"680",0.341847474789435
"681",-0.559480029132072
"682",-0.495271083523324
"683",-0.476936907742642
"684",0.87811326823185
"685",-0.754369824029717
"686",2.53220948367513
"687",-0.0625832735474866
"688",-0.155720577747801
"689",0.538764542887077
"690",0.151934685214373
"691",0.0759524928439489
"692",-0.782150583136985
"693",-0.396932235738854
"694",-1.67474241978947
"695",0.223004322017366
"696",-1.13739339177067
"697",-0.0574781809520727
"698",-0.10863075062196
"699",0.935719523356818
"700",-0.796329431052016
"701",0.416707792377813
"702",-0.546095241815941
"703",-0.841291603074049
"704",0.205519138864414
"705",1.92808866348036
"706",0.292638368371277
"707",-2.46577385975589
"708",-0.449837375142006
"709",1.05247834069077
"710",0.078385478762246
"711",2.49055648866002
"712",0.694189350452102
"713",0.863042132447957
"714",0.152597710555075
"715",-0.97350076758798
"716",-0.903452391058979
"717",-0.624854378346944
"718",0.321316961718939
"719",0.157269291246952
"720",0.347221552468493
"721",0.507894346253671
"722",0.105021182457726
"723",-1.02436430307137
"724",-0.889125809654883
"725",-0.411648965471754
"726",0.336999733874525
"727",0.0279063484467608
"728",0.0086078898335957
"729",-2.14622955732497
"730",-2.54654862555277
"731",0.263747149881554
"732",0.102743077958302
"733",-0.119368386657366
"734",0.267926330497653
"735",-0.770977984584742
"736",0.0788424964972454
"737",1.32361969958951
"738",2.74986395088173
"739",-0.912360405664718
"740",-0.511070224254308
"741",-0.365205602640575
"742",-0.454141956002519
"743",-0.264343301602927
"744",1.79712667766033
"745",1.37938791323871
"746",1.2737408692793
"747",-2.03754842399091
"748",-0.081317540020625
"749",-0.300096076261879
"750",-0.515749412918908
"751",0.799592292798694
"752",0.658915642571261
"753",-0.0848550270806294
"754",-0.430914988644284
"755",-1.04421809951089
"756",1.88175769484676
"757",1.18534163679761
"758",0.323578034126957
"759",1.36156924899251
"760",-0.403565293801506
"761",-0.869951761386227
"762",-1.17546878493463
"763",1.01588331490836
"764",-0.371976783212496
"765",-1.23052104103401
"766",6.05104264470872
"767",0.0731186493049862
"768",0.33694701933172
"769",-2.23807749354829
"770",0.327465698098998
"771",-0.577612955727059
"772",-3.20859316753384
"773",-0.578741865540513
"774",0.465918287399285
"775",-2.06406393069718
"776",2.65114850102934
"777",0.0617164907553115
"778",1.42598775849251
"779",-0.302059433418878
"780",6.35755094903908
"781",-0.0236281290870666
"782",0.539934323719733
"783",-0.88524622497927
"784",-0.0945174770932567
"785",0.141696736382918
"786",-5.44398117588004
"787",1.56257776440982
"788",1.21559383904197
"789",-1.71948967611318
"790",-0.58269489562789
"791",1.78465976581788
"792",0.274688264375155
"793",-0.447231724297178
"794",0.82978056191278
"795",2.08190170154124
"796",0.0828162017072887
"797",-0.733698665765986
"798",0.0945705062307818
"799",0.587091966838848
"800",0.598445693605153
"801",-2.40393240422784
"802",-0.162628752754243
"803",1.53654317051717
"804",-0.231308687753005
"805",-0.990022256826345
"806",0.32772475631836
"807",-0.655990639216517
"808",0.0351301701011428
"809",1.34919215932137
"810",-2.42648963287689
"811",0.0594338886717407
"812",-0.375627296086979
"813",-0.120062259173444
"814",-1.98954425746825
"815",0.117711992972574
"816",0.496204390922531
"817",1.28835127458783
"818",0.839093405631048
"819",1.05164662690492
"820",0.841146216919301
"821",0.391714409851897
"822",1.38193798077579
"823",-0.435437826825904
"824",-1.05707537293115
"825",-0.447244148095348
"826",0.789247675463343
"827",-1.38881649367029
"828",-0.675315558485049
"829",-0.400191639809144
"830",0.286240259089665
"831",0.65785955380346
"832",-0.120720526542393
"833",-1.7927078654804
"834",1.93841796393993
"835",1.5601329591479
"836",0.498422161837147
"837",-0.122235291220853
"838",-1.12664131433702
"839",-0.360344533727834
"840",-0.247028682899487
"841",-0.329260965389942
"842",2.24679729417293
"843",-0.772073506677931
"844",1.77983011249765
"845",-1.88565283148298
"846",0.121002261728438
"847",-0.388501256240639
"848",-1.32761153321689
"849",1.34022357430482
"850",-0.551553800785959
"851",0.600049811523114
"852",0.343997799041364
"853",-1.39334306103618
"854",0.047619203969086
"855",0.550913587769541
"856",0.369310049668193
"857",1.18069408565122
"858",-3.06749827575771
"859",1.14884065746612
"860",0.293625498754708
"861",-1.94586888101123
"862",-0.839340264494832
"863",-0.276521555664762
"864",2.75063698196935
"865",-0.381306512754925
"866",-1.83878280819942
"867",-0.288046550414501
"868",1.00796621755349
"869",0.041347852546512
"870",1.1966782993372
"871",-0.463211510100743
"872",-0.209734598197107
"873",-2.6984199077875
"874",1.3255414079798
"875",-0.166732512456945
"876",0.227276263431574
"877",0.912932815900551
"878",0.473585001660541
"879",0.298477798251866
"880",1.58420627322315
"881",-1.72987863982521
"882",0.542591006788973
"883",-2.65732506248188
"884",0.602159182574487
"885",0.190084800216201
"886",2.62675846334047
"887",0.652260855228652
"888",-2.89751322468701
"889",-0.647299986961809
"890",0.525983917194174
"891",-1.17904536694897
"892",-0.840393275775709
"893",0.983976407446867
"894",0.697415335806302
"895",-0.250047159065452
"896",-1.07136824182276
"897",1.31230568284034
"898",0.661367719628586
"899",-0.342640335578259
"900",-0.611560779079084
"901",3.47511420337399
"902",-1.26172488861271
"903",0.237376747417428
"904",0.808049816316412
"905",-1.62421370012978
"906",2.09464940242943
"907",1.68541955973511
"908",-2.85855358798868
"909",-1.05548346196535
"910",2.72596861957963
"911",1.20812156654698
"912",-1.02847855989733
"913",1.34102838564549
"914",0.375901177818164
"915",0.402387129830295
"916",-0.108522420351098
"917",-0.953051210486563
"918",0.919312244006698
"919",-0.34266756310324
"920",0.709824194896998
"921",0.211310837867985
"922",0.0969272021819208
"923",-1.82910983204613
"924",-1.31609700500759
"925",-0.254103025544355
"926",-1.11352535165662
"927",-0.163188083782615
"928",-0.0893910242951012
"929",1.47935810862167
"930",-0.298352750551041
"931",-0.505176990589452
"932",0.755027705720558
"933",0.191265323339631
"934",-0.831114771897184
"935",1.06212623433627
"936",-0.314868965585069
"937",-0.50215214486621
"938",0.689844388803476
"939",-1.00044915826609
"940",-0.871196258236806
"941",0.518176646838103
"942",-0.780868659624728
"943",0.958518339992975
"944",1.91976759794777
"945",-2.02747598510551
"946",0.31173018723817
"947",-0.449233922689436
"948",0.177696326317896
"949",-0.937456357934824
"950",0.803913616555688
"951",-1.16098126654573
"952",-0.0820312836117996
"953",0.267564925230846
"954",0.660077679438907
"955",-1.0747826400283
"956",0.858499196864746
"957",0.250550101193311
"958",0.379287397820607
"959",-0.0157818602287981
"960",-1.57471100493424
"961",2.72981332602076
"962",0.888416592093496
"963",-0.200832865157284
"964",-2.56694886799438
"965",0.416872170904259
"966",1.07052192965459
"967",0.680817607975466
"968",-0.213885548842509
"969",-0.705410330754105
"970",-0.829331773228265
"971",0.79398773167641
"972",0.335816581909003
"973",-0.401030396283421
"974",0.445003374807598
"975",0.892573472064988
"976",-0.660016624247471
"977",-0.597010872639837
"978",0.16234155932116
"979",-0.094955633361731
"980",-0.237389945509275
"981",-0.249648202930574
"982",0.444567355766711
"983",0.0825309789251555
"984",0.251805265269648
"985",-1.58892619922969
"986",2.82487795165588
"987",-0.573399941087962
"988",0.0288572486175071
"989",-2.10440237954486
"990",-0.664433813960095
"991",-1.30968527938498
"992",-0.657905361899126
"993",-0.296401199848717
"994",-1.47579008771595
"995",2.35732004382158
"996",1.13089126928485
"997",-0.485368617280652
"998",0.157063751886395
"999",-0.0191694705369684
"1000",0.375568084113642
